submitter_id,AT2_TRU_score,AT1_score,Club_secretory_score,Ciliated_score,Basal_score,Mucinous_gastric_score,Proliferative_score,EMT_mesenchymal_score,AT2_TRU_p,AT1_p,Club_secretory_p,Ciliated_p,Basal_p,Mucinous_gastric_p,Proliferative_p,EMT_mesenchymal_p,dominant_lineage,lineage_entropy,NKX2_1_expr,driver_gene,RPA_pos
TCGA-44-2659,0.20302297716813703,0.06030736289924173,-0.1973723340491753,-0.2595750618023599,-0.760107904759272,-0.7402939205108463,-1.1791512078345505,0.5049503293782536,0.18046545214433476,0.15646365464556564,0.12092179899614436,0.11362929137037558,0.06888293549011133,0.0702613921506578,0.04530263386836854,0.24407284133444193,EMT_mesenchymal,1.9570728408676392,0.4061579981462643,NF1,1.0
TCGA-44-2661,0.6373277361936486,0.686106907715659,0.8085767273606076,0.6883154986994082,0.29987223805692076,0.12874582597457987,-0.7643714999762871,-0.10005004342684527,0.15801380184030386,0.1659126681028315,0.18752860125394938,0.16627950627431637,0.11275607807795024,0.09502124255175685,0.038899568050464815,0.07558853384842694,Club_secretory,1.9930265537220702,0.11005955156941949,EGFR,1.0
TCGA-44-2662,-0.843944563135163,0.0024116194443874286,-1.0525989576209485,-0.8877266921010832,-0.16097059042159825,-0.08136135157481368,0.7178714580718955,1.1747167858694216,0.046470019463854144,0.10832798730867785,0.037718585892146266,0.044479358738076485,0.09199933370244599,0.09962275212616244,0.2215444802626357,0.34983748250600105,EMT_mesenchymal,1.7960624932145668,-0.7359832969473707,BRAF,1.0
TCGA-44-2665,-0.5986279696759004,0.40774749302521474,-0.5626595731782288,-0.5636611053800646,0.2439439833116099,-0.35940606196846175,-0.7295812839657838,1.5599271873813367,0.0528084996714311,0.14446649600094114,0.054742509846427485,0.05468771090603928,0.12263888089132466,0.06708054517040207,0.04632671729591223,0.457248640217522,EMT_mesenchymal,1.6915053371775137,-0.2870475298177785,ROS1,1.0
TCGA-44-2666,0.4262300919864391,0.3482230255168235,0.34499721457266214,0.13831990737971855,-0.19701423844033972,0.47569701344651205,-0.680750840170159,-0.6175076485181727,0.17046316351170587,0.15767124810138197,0.1571634499344586,0.1278182124201306,0.09140268854402196,0.17910749298257211,0.056347523525697656,0.06002622098003113,Mucinous_gastric,2.004236108819291,0.2496047702664623,BRAF,1.0
TCGA-44-2668,-0.6814226154235846,0.3351848869473779,-0.809823250934923,-0.9073364739266193,-0.07854989440146713,-0.5041131312142464,0.7333191606150287,1.306031965680981,0.05031494206555975,0.13906057009849185,0.04425203930755852,0.04014059769220648,0.09194355102985803,0.060076069016301956,0.20706730140608448,0.367144929383939,EMT_mesenchymal,1.774120526278587,-0.5989704261540351,KRAS,1.0
TCGA-44-3396,-0.32315635085149313,-0.1611332520057379,-0.3395165082945891,0.03586520964930242,0.022030951130668622,-0.17513456987111756,0.27430623762560286,0.9422850277308848,0.07983688553051295,0.09387918796206361,0.07854136784593874,0.11432064582238824,0.11274999390646648,0.09257391470674489,0.14510363493734899,0.28299436928853594,EMT_mesenchymal,1.975370832105626,0.179708380090182,ERBB2,1.0
TCGA-44-3398,0.36899864753188155,0.9273567952639767,0.3148176454069726,-0.10002375555560604,0.8803533298151467,0.15022608562255665,-0.49161419006071866,1.0218626021469035,0.10946110211176235,0.19131617042620316,0.10368819307187464,0.06848035057533769,0.18253171460347925,0.08795248208937273,0.04629141009148404,0.2102785770304862,EMT_mesenchymal,1.9715586522706627,0.1405650110586046,,0.0
TCGA-44-3917,-0.41693879137051426,-0.47830296137565853,-0.5721820349628507,-0.18832083597877247,-0.9833817464485965,-0.45452891894164904,0.5158213883675222,-0.21299011534683548,0.10692960139195075,0.10056522450192905,0.09155386095558479,0.13439572807206127,0.060686892271402844,0.10298471296951171,0.2717631369165379,0.13112084292102158,Proliferative,1.9832586516158,-0.01041547371704487,,
TCGA-44-3918,0.015403949385191426,0.4837156839325893,-0.36694530804509473,0.021735543051015438,-0.7012103306390196,-0.33897313508025434,-0.17275176932028344,0.8374528695913637,0.11655610140510811,0.18617450797185187,0.07952118441477843,0.11729642853049567,0.05692635609748964,0.08177696723003403,0.09656506168474584,0.2651833926654964,EMT_mesenchymal,1.9618067203911274,0.11975483807531266,NF1,1.0
TCGA-44-3919,0.650731755886237,0.2774203810653073,0.5296327308679999,0.6216592485302944,-0.16024034559889427,0.061850725786557814,-0.027386911205297924,0.1527209019520023,0.1766651432298824,0.12162526505603345,0.1565158166290003,0.17160298590098264,0.07851455276348289,0.09803995155395831,0.08967010424666386,0.10736618061999618,AT2_TRU,2.038529595520694,0.39992961073938144,ERBB2,1.0
TCGA-44-4112,-0.01659923119133308,0.03769421235676229,-0.1787992035447664,-0.5384092030368313,-0.1345371458434813,0.0582046520306933,-0.028038854243849044,0.6895143603319681,0.11791531985924288,0.12449433116835362,0.10025999542282225,0.06997631073420225,0.10479738548185943,0.1270741306098017,0.1165740992038358,0.23890842751988198,EMT_mesenchymal,2.0192968423542648,0.5002288028188279,ARHGAP35,0.0
TCGA-44-5643,-0.6646591225632515,-0.3228524264140415,-0.46397628777319866,-0.69563356136658,2.5233080202518234,-0.5949489726574418,1.293159755067653,-1.0613506296442226,0.026548489380073426,0.03736668548587263,0.03244854758792466,0.025738769861399523,0.6435115603726905,0.028465220217467346,0.1880657670759879,0.017854960018583898,Basal,1.195701800933356,-2.264183542861587,,0.0
TCGA-44-5644,-1.1410057983924533,-1.2902616657754913,-0.6298784714313109,0.05070827722734951,-0.43818321745384836,0.1489837831336745,0.47493264769573207,-0.8589738609929795,0.05310149461881568,0.04573890312775084,0.08852919654404919,0.1748483716661081,0.10723553276093656,0.19290438596183937,0.26723903529999565,0.07040308002050469,Proliferative,1.9128480958228815,0.15129420396389182,NF1,1.0
TCGA-44-5645,0.571333801944685,0.4814724864893283,0.3834706225441516,1.27201780742917,-0.2935895515466408,-0.22700669149705435,-1.2226828115918962,-0.1935282874837839,0.15972489727661496,0.14599781092131597,0.13236850849441045,0.3218665275336962,0.06725757085199228,0.07188822268004769,0.02656079695051597,0.0743356652914065,Ciliated,1.8668332982458953,0.29113797726071955,EGFR,1.0
TCGA-44-6144,1.3195655791841738,2.3375499423512385,-0.18823954456221154,-0.47679370456667297,-0.06633483937578338,-0.19851151300397843,-1.8133943243329704,0.11293690599525265,0.20133152391086093,0.5572072677685989,0.04457386934864918,0.03340126048284069,0.05035271314780786,0.04411835150707925,0.008775756869014115,0.0602392569651491,AT1,1.3997228583630352,0.33173558803628483,KRAS,1.0
TCGA-44-6145,-0.1519450965595926,0.5911124370711145,0.4233382760445213,-0.6100002715497225,0.5310009969474601,0.494292538060405,0.13745910348706403,0.5091277569828474,0.07890760252814122,0.165891691296994,0.14026885197695513,0.04991005097020836,0.15621350185781616,0.15058311853077352,0.10539147808554832,0.1528337047535634,AT1,2.0228450182720854,-0.383619710119197,KRAS,1.0
TCGA-44-6146,0.14237378298315756,0.7339582204429751,-0.004594472902549075,-0.8779189913587617,-0.36674045370267117,2.0996738413123888,-1.4583005490301308,-0.45785907191902164,0.0802419011562425,0.14498499788498148,0.06927454902891851,0.028926353412866302,0.048227606210583994,0.5681275168807924,0.016189639566739585,0.04402743585887509,Mucinous_gastric,1.4415314758580773,-1.082996783462695,KRAS,1.0
